make,model_year,engine_type,vehicle_age,mileage,driving_condition,service_interval,days_since_service,oil_level,tire_pressure,brake_wear,fault_codes,maintenance_cost
Chevrolet,2015,diesel,9,160727.1,city,90,69,Low,34.3,100.0,3,744.64
Tesla,2013,diesel,11,139064.0,mixed,365,299,Low,32.3,100.0,0,422.05
BMW,2016,gas,8,259231.6,mixed,365,358,Low,34.0,100.0,1,741.42
Chevrolet,2021,electric,3,88737.8,highway,90,40,N/A,39.1,100.0,1,492.4
Toyota,2010,diesel,14,423539.0,city,90,20,High,35.3,100.0,3,918.17
Toyota,2013,diesel,11,361939.1,city,180,41,High,30.9,100.0,2,639.16
BMW,2012,gas,12,319908.6,mixed,180,156,Low,32.9,100.0,1,541.21
Chevrolet,2023,electric,1,9470.0,mixed,90,79,N/A,33.4,14.0,0,178.5
Ford,2019,gas,5,52918.0,city,365,285,Low,35.0,100.0,0,550.11
BMW,2011,gas,13,422894.8,city,90,25,High,33.7,100.0,1,467.76
Honda,2015,gas,9,292511.9,mixed,90,52,Medium,38.7,100.0,0,486.88
Ford,2022,gas,2,31128.4,mixed,180,124,Medium,32.3,73.4,0,464.83
Ford,2022,electric,2,69699.6,mixed,90,18,N/A,27.8,100.0,0,407.78
Honda,2022,electric,2,47387.1,mixed,365,52,N/A,33.6,96.1,1,317.84
Tesla,2012,gas,12,206547.5,mixed,180,84,High,31.7,100.0,2,638.21
Toyota,2013,gas,11,177107.5,mixed,180,16,High,28.5,100.0,0,543.95
BMW,2013,diesel,11,100067.1,mixed,180,173,Low,30.9,100.0,2,950.35
Honda,2022,electric,2,49122.4,highway,180,103,N/A,31.9,69.0,0,234.65
Chevrolet,2019,gas,5,89126.7,highway,365,212,Medium,36.4,100.0,0,592.96
BMW,2017,electric,7,127218.1,highway,180,104,N/A,28.6,100.0,0,497.51
BMW,2010,gas,14,408534.2,mixed,365,103,High,34.0,100.0,0,528.61
Chevrolet,2020,gas,4,118877.2,mixed,180,172,Low,39.7,100.0,0,374.2
Tesla,2020,gas,4,39806.2,highway,365,176,High,32.5,59.2,0,279.18
Toyota,2011,electric,13,185366.2,mixed,90,18,N/A,32.4,100.0,2,468.69
Chevrolet,2019,gas,5,89770.2,highway,365,80,High,35.2,100.0,2,680.89
Honda,2020,diesel,4,131337.6,city,180,36,High,34.6,100.0,0,474.07
Tesla,2018,diesel,6,207872.3,mixed,365,325,Low,37.3,100.0,1,886.42
BMW,2015,gas,9,165692.0,mixed,180,153,Low,32.5,100.0,0,577.46
Tesla,2019,diesel,5,111392.4,city,90,1,High,35.1,100.0,0,718.92
BMW,2011,gas,13,423568.8,city,90,58,Medium,35.2,100.0,1,446.89
Tesla,2015,gas,9,84413.6,mixed,180,117,Medium,32.0,100.0,1,503.39
Toyota,2015,gas,9,168124.2,mixed,90,4,High,32.7,100.0,1,609.09
Chevrolet,2015,electric,9,258780.3,highway,90,36,N/A,33.0,100.0,1,476.83
Chevrolet,2013,diesel,11,368823.8,mixed,365,286,Low,29.3,100.0,0,820.7
Honda,2011,diesel,13,289033.1,mixed,180,98,Medium,31.8,100.0,1,865.64
Chevrolet,2015,diesel,9,160490.4,city,90,47,Medium,37.5,100.0,1,609.99
Ford,2019,gas,5,114505.4,city,365,261,Medium,36.1,100.0,0,422.64
BMW,2011,gas,13,423522.3,city,90,14,High,31.3,100.0,1,435.44
Honda,2019,electric,5,42020.4,highway,365,142,N/A,33.0,50.3,0,62.19
BMW,2011,gas,13,422530.1,city,90,60,Medium,35.9,100.0,3,566.92
Ford,2013,diesel,11,248472.8,highway,365,271,Medium,34.3,100.0,2,948.59
Toyota,2010,diesel,14,149046.9,mixed,90,19,High,35.4,100.0,2,896.06
Honda,2013,diesel,11,132850.1,city,180,76,High,34.6,100.0,0,562.53
Ford,2012,electric,12,328191.1,mixed,180,43,N/A,33.6,100.0,2,460.58
Tesla,2012,electric,12,129815.7,highway,365,45,N/A,32.5,100.0,1,437.54
Ford,2015,electric,9,230166.3,mixed,90,33,N/A,29.4,100.0,1,418.83
Honda,2013,diesel,11,157160.7,mixed,90,63,Medium,35.1,100.0,3,853.15
Chevrolet,2015,electric,9,232256.2,mixed,90,28,N/A,32.3,100.0,2,422.38
Honda,2021,diesel,3,98254.6,mixed,180,130,Medium,28.1,100.0,0,523.29
Honda,2021,diesel,3,99087.2,mixed,180,8,High,31.4,100.0,0,495.66
BMW,2010,electric,14,151729.1,highway,365,202,N/A,35.6,100.0,0,375.88
Tesla,2023,electric,1,24171.1,highway,365,297,N/A,27.3,44.3,0,195.79
Honda,2012,diesel,12,298216.9,highway,365,173,High,29.9,100.0,2,747.27
Ford,2019,electric,5,125205.0,highway,365,72,N/A,33.4,100.0,0,443.52
Tesla,2015,gas,9,87595.8,mixed,180,83,High,37.2,100.0,0,508.13
Chevrolet,2017,diesel,7,132263.7,mixed,180,58,High,36.0,100.0,0,602.28
Tesla,2014,gas,10,255643.8,highway,90,20,High,37.5,100.0,3,705.32
Chevrolet,2023,electric,1,8275.8,mixed,90,73,N/A,33.6,14.8,0,104.55
Ford,2016,diesel,8,138163.1,highway,180,149,Low,32.4,100.0,0,677.06
BMW,2011,diesel,13,317371.4,mixed,365,156,High,35.5,100.0,2,620.01
Tesla,2012,diesel,12,393437.9,city,365,318,Low,30.3,100.0,0,650.96
BMW,2015,gas,9,249354.7,city,365,328,Low,30.1,100.0,2,557.69
Honda,2014,diesel,10,207619.3,mixed,180,60,High,29.5,100.0,1,550.24
Ford,2019,diesel,5,46037.6,mixed,180,63,High,36.3,100.0,1,564.14
Honda,2022,electric,2,49037.6,highway,180,68,N/A,30.5,61.0,0,260.35
Tesla,2015,gas,9,85495.1,mixed,180,167,Low,36.0,100.0,0,488.01
Ford,2010,gas,14,318415.0,city,365,202,Medium,33.4,100.0,0,428.69
Honda,2013,gas,11,253067.1,city,365,128,High,36.3,100.0,2,545.26
Chevrolet,2010,electric,14,272346.7,mixed,90,64,N/A,29.7,100.0,1,439.7
Chevrolet,2023,electric,1,9962.1,mixed,90,61,N/A,31.1,16.4,0,50.0
Tesla,2014,electric,10,285292.0,city,365,181,N/A,34.4,100.0,2,635.89
Chevrolet,2015,electric,9,177035.8,city,180,102,N/A,31.7,100.0,1,438.02
Ford,2019,electric,5,125140.5,highway,365,315,N/A,25.5,100.0,0,447.0
Tesla,2014,gas,10,255250.0,highway,90,45,High,28.9,100.0,1,492.19
Chevrolet,2017,gas,7,199288.0,mixed,90,4,High,29.7,100.0,0,497.28
Honda,2014,diesel,10,186480.2,city,180,112,Medium,29.9,100.0,0,450.59
BMW,2018,electric,6,81024.6,city,180,149,N/A,35.0,100.0,1,383.35
Honda,2012,gas,12,108779.7,city,180,69,High,34.0,100.0,0,460.45
Ford,2016,diesel,8,135712.9,highway,180,159,Low,33.5,100.0,2,944.29
Toyota,2020,electric,4,130899.1,city,365,239,N/A,39.0,100.0,1,403.58
Honda,2019,electric,5,106420.3,highway,365,10,N/A,36.5,100.0,0,310.56
Tesla,2020,gas,4,139899.4,mixed,90,9,High,35.4,100.0,0,461.68
Honda,2014,diesel,10,185403.2,city,180,166,Low,28.5,100.0,1,536.4
Tesla,2023,diesel,1,21349.1,mixed,180,97,Medium,33.2,38.7,0,289.28
Honda,2012,diesel,12,298282.6,highway,365,30,High,33.9,100.0,2,662.59
BMW,2012,gas,12,370781.5,city,90,11,High,31.8,100.0,1,602.26
Tesla,2012,diesel,12,394110.8,city,365,242,Medium,38.1,100.0,1,742.51
Tesla,2014,electric,10,321739.7,highway,180,107,N/A,33.2,100.0,2,523.37
Tesla,2018,electric,6,115718.5,mixed,365,335,N/A,29.3,100.0,1,534.38
Honda,2012,diesel,12,149175.8,mixed,90,37,High,30.0,100.0,0,580.54
Honda,2019,electric,5,41487.4,highway,365,322,N/A,39.8,56.3,0,112.57
Honda,2014,diesel,10,208959.2,mixed,180,51,High,31.7,100.0,0,493.78
BMW,2016,electric,8,194840.7,city,365,132,N/A,26.8,100.0,1,544.98
Tesla,2018,diesel,6,195957.9,highway,90,10,High,31.2,100.0,0,559.53
Tesla,2019,gas,5,167928.9,city,180,24,High,27.5,100.0,0,526.31
Honda,2021,gas,3,100401.5,highway,90,34,High,35.8,100.0,0,462.4
Ford,2012,electric,12,230034.9,city,90,34,N/A,27.1,100.0,2,392.77
Chevrolet,2017,gas,7,200373.7,mixed,90,21,High,28.8,100.0,1,503.76
Ford,2010,electric,14,341385.8,city,180,164,N/A,33.0,100.0,2,579.82
Tesla,2015,electric,9,195766.3,mixed,90,85,N/A,36.3,100.0,0,317.83
BMW,2023,diesel,1,35323.2,mixed,90,54,Medium,32.8,70.8,0,348.03
Honda,2023,gas,1,27978.3,city,365,202,Medium,29.2,73.2,0,307.56
Toyota,2011,electric,13,184912.9,mixed,90,71,N/A,33.5,100.0,1,341.73
Chevrolet,2017,diesel,7,118991.5,mixed,180,19,High,31.6,100.0,0,474.8
Tesla,2020,gas,4,39918.2,highway,365,105,High,36.4,51.6,1,209.61
BMW,2022,diesel,2,46636.2,city,180,3,High,35.6,100.0,1,658.31
BMW,2012,diesel,12,340365.0,highway,365,17,High,31.4,100.0,1,480.81
Chevrolet,2015,diesel,9,203051.9,highway,365,306,Low,35.3,100.0,0,816.97
BMW,2013,diesel,11,192196.9,highway,180,19,High,33.8,100.0,1,646.81
Chevrolet,2015,diesel,9,91815.0,highway,180,121,Medium,37.1,100.0,0,543.6
BMW,2016,electric,8,196722.7,city,365,136,N/A,35.2,100.0,1,602.62
Tesla,2018,electric,6,117210.3,mixed,365,79,N/A,34.6,100.0,1,441.88
Tesla,2020,gas,4,144118.9,mixed,90,25,High,37.0,100.0,0,427.71
BMW,2010,diesel,14,156140.6,highway,180,101,Medium,33.0,100.0,2,756.78
Tesla,2023,electric,1,33750.7,city,365,24,N/A,30.7,89.1,0,305.36
Tesla,2014,electric,10,286514.0,city,365,168,N/A,33.6,100.0,1,504.0
BMW,2013,gas,11,198949.3,mixed,180,58,High,31.9,100.0,0,447.92
Toyota,2019,electric,5,113116.3,mixed,90,44,N/A,34.8,100.0,0,364.92
BMW,2022,diesel,2,46137.4,city,180,40,High,33.2,100.0,1,706.38
Honda,2016,electric,8,149104.1,highway,365,37,N/A,34.2,100.0,0,352.79
Ford,2016,gas,8,168080.2,highway,180,116,Medium,29.4,100.0,1,431.15
Honda,2020,diesel,4,38968.8,city,90,18,High,34.5,100.0,0,417.27
BMW,2016,electric,8,197387.4,city,365,269,N/A,29.1,100.0,2,689.57
Honda,2012,gas,12,429192.3,highway,365,126,High,35.9,100.0,2,616.97
BMW,2016,gas,8,259435.5,mixed,365,2,High,35.9,100.0,3,826.42
Chevrolet,2010,diesel,14,409205.7,mixed,180,36,High,34.0,100.0,2,786.47
Toyota,2013,diesel,11,373202.8,highway,365,15,High,33.9,100.0,0,565.16
BMW,2022,electric,2,70425.2,highway,90,13,N/A,32.3,100.0,0,319.79
Ford,2019,diesel,5,44775.3,mixed,180,8,High,31.2,90.2,1,627.19
BMW,2016,gas,8,259802.8,mixed,365,238,Medium,33.0,100.0,0,476.21
Ford,2022,electric,2,68708.9,mixed,90,6,N/A,38.9,100.0,0,307.24
Toyota,2010,diesel,14,146386.0,mixed,90,13,High,33.7,100.0,0,562.65
BMW,2016,diesel,8,269122.0,mixed,90,5,High,29.0,100.0,1,607.86
Chevrolet,2023,diesel,1,10811.2,highway,180,14,High,27.9,18.9,0,174.33
Chevrolet,2017,diesel,7,119920.3,mixed,180,179,Low,28.7,100.0,2,727.49
Chevrolet,2015,electric,9,178316.1,city,180,71,N/A,31.9,100.0,0,394.41
Tesla,2014,diesel,10,210202.2,city,180,161,Low,36.8,100.0,1,640.43
Ford,2010,gas,14,317424.7,city,365,359,Low,29.9,100.0,1,511.75
Chevrolet,2010,gas,14,336960.2,highway,90,0,High,37.3,100.0,1,593.82
Honda,2013,electric,11,288113.5,mixed,365,351,N/A,33.5,100.0,0,326.41
BMW,2016,gas,8,261902.9,mixed,365,121,High,34.5,100.0,5,953.83
Honda,2021,electric,3,97454.4,highway,90,68,N/A,34.4,100.0,1,407.26
Toyota,2011,electric,13,350561.9,city,180,147,N/A,34.8,100.0,2,629.86
Honda,2022,diesel,2,69299.8,mixed,365,79,High,31.8,100.0,0,464.86
Honda,2014,diesel,10,187031.2,city,180,6,High,26.0,100.0,1,579.11
Chevrolet,2014,gas,10,170937.9,mixed,365,134,High,31.2,100.0,2,528.87
Honda,2021,diesel,3,90546.5,highway,90,49,Medium,30.3,100.0,1,838.48
BMW,2016,gas,8,259877.5,mixed,365,241,Medium,33.9,100.0,2,690.31
Chevrolet,2021,diesel,3,94191.2,mixed,180,129,Medium,33.7,100.0,0,573.78
Ford,2018,diesel,6,156637.5,highway,180,46,High,32.2,100.0,0,448.9
Toyota,2017,diesel,7,108961.9,highway,90,13,High,38.3,100.0,0,508.28
BMW,2013,gas,11,116154.0,mixed,365,286,Low,31.1,100.0,1,672.04
Chevrolet,2011,gas,13,336696.9,highway,90,49,Medium,26.3,100.0,1,611.24
Honda,2012,gas,12,428885.4,highway,365,188,Medium,33.4,100.0,3,624.85
Chevrolet,2017,diesel,7,132936.4,city,365,296,Low,36.6,100.0,1,686.5
BMW,2022,diesel,2,48053.2,city,180,13,High,33.9,100.0,0,477.68
BMW,2011,gas,13,389389.1,city,365,231,Medium,31.9,100.0,0,484.08
Toyota,2010,diesel,14,424547.0,city,90,4,High,33.7,100.0,2,735.79
BMW,2015,gas,9,164013.6,mixed,180,156,Low,38.5,100.0,0,641.58
Ford,2013,diesel,11,167580.2,highway,90,74,Low,30.4,100.0,1,690.54
BMW,2014,electric,10,134867.9,mixed,90,4,N/A,33.1,100.0,1,446.35
Honda,2013,diesel,11,157356.1,mixed,90,35,High,35.0,100.0,1,817.09
BMW,2014,electric,10,77955.6,mixed,365,78,N/A,33.8,100.0,0,521.81
Toyota,2020,gas,4,104655.7,city,365,274,Low,32.3,100.0,0,610.57
Chevrolet,2014,diesel,10,188290.2,city,180,21,High,31.7,100.0,0,693.9
Honda,2022,electric,2,47890.8,mixed,365,161,N/A,32.1,95.1,0,293.97
Chevrolet,2017,diesel,7,128836.1,city,365,311,Low,34.6,100.0,1,597.84
Honda,2013,diesel,11,133663.8,city,180,16,High,34.4,100.0,0,777.34
Ford,2012,electric,12,328087.6,mixed,180,16,N/A,39.3,100.0,0,320.93
Tesla,2010,diesel,14,388312.9,city,365,201,Medium,28.4,100.0,0,657.96
Tesla,2018,diesel,6,208530.1,mixed,365,209,Medium,38.3,100.0,0,636.28
Tesla,2010,gas,14,202056.1,mixed,180,145,Low,32.4,100.0,2,701.33
Tesla,2011,gas,13,261243.3,city,90,44,High,32.7,100.0,2,766.88
Ford,2010,gas,14,316581.7,city,365,77,High,35.6,100.0,1,431.8
Tesla,2012,gas,12,204619.0,mixed,180,55,High,35.6,100.0,0,467.46
BMW,2015,gas,9,251118.6,city,365,79,High,36.5,100.0,1,470.03
Chevrolet,2014,gas,10,171368.4,mixed,365,305,Low,37.1,100.0,0,516.27
Ford,2015,electric,9,294022.1,highway,180,57,N/A,32.9,100.0,2,525.41
Chevrolet,2011,gas,13,228865.6,mixed,365,17,High,37.2,100.0,0,378.23
Honda,2021,gas,3,101372.0,highway,90,79,Low,31.1,100.0,0,317.96
Honda,2023,gas,1,13937.7,highway,90,80,Low,32.1,14.2,0,267.02
Honda,2015,gas,9,292637.6,mixed,90,6,High,32.5,100.0,1,551.86
Toyota,2023,electric,1,20555.1,mixed,365,331,N/A,31.4,45.6,0,101.62
Tesla,2020,gas,4,141659.3,mixed,90,9,High,33.2,100.0,0,384.32
BMW,2016,diesel,8,141209.0,city,365,68,High,35.7,100.0,0,555.5
Chevrolet,2014,gas,10,169896.4,mixed,365,340,Low,35.0,100.0,4,874.68
BMW,2011,gas,13,389354.6,city,365,82,High,31.2,100.0,0,380.18
BMW,2013,diesel,11,101134.6,mixed,180,108,Medium,30.9,100.0,1,714.4
Toyota,2011,electric,13,185863.1,mixed,90,43,N/A,30.4,100.0,0,306.14
Honda,2013,electric,11,287716.5,mixed,365,131,N/A,33.3,100.0,0,392.48
Tesla,2023,electric,1,35094.3,city,365,17,N/A,28.3,96.5,0,388.41
Chevrolet,2015,electric,9,260718.5,highway,90,51,N/A,30.3,100.0,1,472.98
Ford,2014,gas,10,277743.2,mixed,365,293,Low,31.6,100.0,0,563.01
Chevrolet,2011,electric,13,270349.3,mixed,365,147,N/A,36.2,100.0,1,416.9
Chevrolet,2017,diesel,7,121224.6,mixed,180,171,Low,32.6,100.0,1,671.58
BMW,2011,gas,13,388395.7,city,365,50,High,36.0,100.0,0,339.89
Honda,2013,electric,11,287550.2,mixed,365,18,N/A,33.6,100.0,1,426.42
Ford,2016,gas,8,169159.4,highway,180,119,Medium,31.6,100.0,0,433.97
Ford,2010,electric,14,342905.0,city,180,67,N/A,31.7,100.0,3,584.82
Tesla,2010,gas,14,200328.9,mixed,180,65,High,29.5,100.0,2,746.22
Chevrolet,2015,electric,9,260045.5,highway,90,12,N/A,40.0,100.0,0,403.5
BMW,2016,electric,8,196475.8,city,365,188,N/A,36.3,100.0,1,508.83
Tesla,2023,gas,1,28785.3,city,365,157,High,34.8,76.0,0,286.24
Tesla,2014,gas,10,255160.6,highway,90,29,High,29.1,100.0,1,561.88
Toyota,2023,electric,1,21022.1,mixed,365,245,N/A,31.6,40.4,0,86.43
Toyota,2011,electric,13,186342.2,mixed,90,87,N/A,30.1,100.0,1,358.62
Ford,2021,diesel,3,57919.8,highway,180,175,Low,33.4,73.2,0,609.72
Tesla,2010,gas,14,199719.1,mixed,180,32,High,30.2,100.0,3,778.13
Chevrolet,2015,diesel,9,202953.3,highway,365,360,Low,31.0,100.0,0,748.87
BMW,2012,gas,12,373400.3,city,90,73,Low,30.3,100.0,2,774.95
Chevrolet,2014,gas,10,171532.1,mixed,365,337,Low,32.3,100.0,1,589.31
Toyota,2013,diesel,11,361357.6,city,180,18,High,33.2,100.0,2,668.2
Ford,2010,electric,14,344098.9,city,180,70,N/A,32.4,100.0,0,488.62
Tesla,2018,electric,6,114994.0,mixed,365,312,N/A,37.6,100.0,0,358.87
Ford,2013,diesel,11,168845.8,highway,90,18,High,35.4,100.0,0,509.99
Chevrolet,2017,diesel,7,130124.9,city,365,215,Medium,30.7,100.0,0,692.13
Ford,2019,gas,5,51632.4,city,365,78,High,34.0,100.0,1,585.26
BMW,2015,gas,9,251589.3,city,365,168,High,30.9,100.0,1,431.26
Chevrolet,2019,gas,5,88819.8,highway,365,297,Low,31.8,100.0,0,503.85
Honda,2014,diesel,10,206852.6,mixed,180,179,Low,34.4,100.0,1,681.74
BMW,2023,diesel,1,35325.7,mixed,90,3,High,35.0,74.3,0,342.51
Ford,2015,diesel,9,315127.2,mixed,180,3,High,31.2,100.0,0,600.3
Chevrolet,2011,gas,13,336959.2,highway,90,4,High,29.7,100.0,1,407.09
Tesla,2018,diesel,6,197214.5,highway,90,40,High,33.3,100.0,1,631.25
BMW,2013,diesel,11,102177.7,mixed,180,107,Medium,34.3,100.0,1,835.47
Ford,2022,electric,2,70974.8,mixed,90,86,N/A,31.1,100.0,0,395.82
Honda,2023,gas,1,16632.9,highway,90,60,Medium,35.4,29.4,0,222.13
BMW,2013,diesel,11,102889.4,mixed,180,74,High,34.9,100.0,0,701.3
BMW,2014,electric,10,77474.1,mixed,365,330,N/A,31.0,100.0,0,423.63
BMW,2016,diesel,8,141268.4,city,365,12,High,36.4,100.0,2,712.03
Honda,2023,gas,1,16134.8,highway,90,13,High,36.5,26.9,0,194.67
Honda,2012,gas,12,110140.9,city,180,24,High,39.2,100.0,1,554.22
Tesla,2015,gas,9,276334.4,mixed,180,114,Medium,38.1,100.0,3,932.14
Ford,2014,diesel,10,266053.1,mixed,365,235,Medium,30.3,100.0,1,609.17
BMW,2015,gas,9,248413.2,city,365,337,Low,35.8,100.0,0,491.47
BMW,2013,gas,11,116304.3,mixed,365,9,High,35.6,100.0,1,715.49
Ford,2012,diesel,12,285265.8,city,365,198,Medium,32.0,100.0,1,749.0
Tesla,2015,gas,9,85482.3,mixed,180,49,High,34.4,100.0,0,475.4
Toyota,2010,diesel,14,147124.7,mixed,90,43,High,27.4,100.0,1,596.45
BMW,2010,diesel,14,245114.1,mixed,90,13,High,27.3,100.0,1,548.95
Tesla,2023,electric,1,24602.0,highway,365,270,N/A,27.9,30.1,0,133.16
Honda,2013,gas,11,361287.6,city,90,15,High,34.2,100.0,1,558.52
Ford,2012,diesel,12,285190.9,city,365,1,High,34.3,100.0,2,661.83
Tesla,2014,diesel,10,212406.3,city,180,157,Low,32.2,100.0,0,609.93
Tesla,2018,diesel,6,196599.9,highway,90,29,High,38.2,100.0,1,547.95
Honda,2012,diesel,12,360141.1,highway,90,81,Low,36.0,100.0,1,705.95
Tesla,2023,electric,1,35806.6,city,365,30,N/A,28.2,88.5,0,287.88
BMW,2012,gas,12,320060.3,mixed,180,76,High,32.5,100.0,2,601.27
Chevrolet,2018,electric,6,140824.8,highway,365,147,N/A,30.2,100.0,0,392.18
BMW,2012,gas,12,373284.2,city,90,48,Medium,34.2,100.0,2,730.33
Chevrolet,2015,electric,9,176292.4,city,180,113,N/A,32.9,100.0,0,384.97
Tesla,2012,electric,12,132454.7,highway,365,34,N/A,30.4,100.0,2,452.05
Tesla,2018,gas,6,196309.9,highway,365,22,High,38.1,100.0,1,649.98
Toyota,2018,gas,6,75957.3,highway,90,60,Medium,33.2,100.0,0,395.49
Honda,2013,diesel,11,156781.3,mixed,90,83,Low,31.8,100.0,1,829.69
Chevrolet,2015,diesel,9,201526.0,highway,365,54,High,32.2,100.0,1,718.61
BMW,2019,electric,5,149825.6,city,180,7,N/A,37.9,100.0,0,293.82
Ford,2015,electric,9,230931.8,mixed,90,39,N/A,35.7,100.0,2,458.0
Chevrolet,2015,electric,9,175744.1,city,180,58,N/A,32.5,100.0,1,482.27
Chevrolet,2015,electric,9,234324.0,mixed,90,31,N/A,30.0,100.0,0,228.53
Toyota,2020,electric,4,129241.2,city,365,92,N/A,30.5,100.0,0,491.01
Toyota,2010,diesel,14,148396.9,mixed,90,6,High,31.6,100.0,0,696.3
Chevrolet,2017,gas,7,198736.4,mixed,90,1,High,34.5,100.0,0,396.34
BMW,2019,electric,5,150222.9,city,180,84,N/A,35.3,100.0,1,372.84
Honda,2019,electric,5,106874.9,highway,365,219,N/A,30.8,100.0,1,404.35
Toyota,2017,diesel,7,110512.0,highway,90,35,High,35.4,100.0,1,623.89
Tesla,2017,gas,7,58761.0,mixed,365,44,High,30.3,100.0,1,491.75
BMW,2010,diesel,14,157934.1,highway,180,41,High,31.2,100.0,1,664.31
Tesla,2010,gas,14,260540.7,city,90,52,Medium,28.7,100.0,0,382.21
Tesla,2023,diesel,1,21826.0,mixed,180,109,Medium,28.6,43.0,0,298.78
BMW,2015,gas,9,250350.3,city,365,8,High,30.2,100.0,1,515.13
Tesla,2010,gas,14,261160.8,city,90,74,Low,32.9,100.0,1,601.88
BMW,2017,electric,7,126467.4,highway,180,86,N/A,30.0,100.0,1,506.8
Honda,2013,electric,11,289057.0,mixed,365,330,N/A,37.5,100.0,0,383.33
Ford,2021,diesel,3,58496.6,highway,180,176,Low,30.2,79.0,0,443.2
BMW,2018,diesel,6,167104.9,city,365,129,High,33.6,100.0,0,694.98
Tesla,2011,gas,13,279190.0,city,365,194,Medium,37.0,100.0,0,581.62
Honda,2021,diesel,3,90242.1,highway,90,10,High,33.3,100.0,1,763.34
Tesla,2023,gas,1,27457.8,city,365,305,Low,31.9,68.0,0,358.54
BMW,2015,diesel,9,149230.9,mixed,365,121,High,33.4,100.0,1,538.7
Honda,2012,diesel,12,149851.0,mixed,90,14,High,31.3,100.0,1,644.86
BMW,2018,gas,6,164224.7,city,90,74,Low,30.0,100.0,0,537.91
Toyota,2010,diesel,14,425406.0,city,90,30,High,34.8,100.0,1,718.72
Tesla,2013,diesel,11,138859.7,mixed,365,347,Low,31.3,100.0,3,678.6
BMW,2016,diesel,8,268348.5,mixed,90,61,Medium,35.8,100.0,2,560.51
Ford,2019,gas,5,50883.6,city,365,223,Medium,35.4,100.0,0,492.56
Honda,2013,diesel,11,132765.2,city,180,152,Low,33.5,100.0,3,1044.95
BMW,2020,electric,4,64374.8,highway,180,91,N/A,35.9,93.9,0,440.43
Tesla,2010,gas,14,261154.0,city,90,24,High,31.4,100.0,1,507.47
Chevrolet,2015,electric,9,179301.7,city,180,74,N/A,35.4,100.0,0,312.64
Honda,2012,diesel,12,359634.5,highway,90,82,Low,35.3,100.0,1,596.48
Tesla,2019,diesel,5,111417.9,city,90,0,High,32.1,100.0,0,607.98
Chevrolet,2011,electric,13,269087.5,mixed,365,196,N/A,31.7,100.0,1,323.33
BMW,2013,diesel,11,99600.8,mixed,180,41,High,34.0,100.0,0,632.01
Toyota,2017,diesel,7,242669.2,highway,365,227,Medium,38.9,100.0,0,446.38
Honda,2013,diesel,11,156055.2,mixed,90,65,Medium,32.3,100.0,3,1004.03
Toyota,2015,gas,9,168561.3,mixed,90,17,High,31.6,100.0,0,520.15
Chevrolet,2017,diesel,7,130838.7,city,365,332,Low,36.5,100.0,1,762.21
Toyota,2015,gas,9,170227.4,mixed,90,4,High,33.2,100.0,1,640.78
Chevrolet,2023,diesel,1,11064.1,highway,180,19,High,35.6,13.7,0,111.56
Honda,2014,gas,10,94933.1,mixed,180,126,Medium,37.4,100.0,0,529.82
Ford,2019,diesel,5,44241.5,mixed,180,74,High,27.3,91.8,1,481.58
Chevrolet,2017,diesel,7,128082.6,city,365,61,High,32.9,100.0,1,644.35
Honda,2011,electric,13,347107.7,mixed,365,287,N/A,32.3,100.0,1,326.57
BMW,2016,diesel,8,269136.6,mixed,90,57,Medium,30.1,100.0,0,541.72
Ford,2010,gas,14,315965.4,city,365,177,High,27.2,100.0,2,470.23
BMW,2022,diesel,2,46083.0,city,180,165,Low,28.2,100.0,0,688.28
Tesla,2017,gas,7,58135.7,mixed,365,182,High,33.3,100.0,1,459.41
Honda,2014,gas,10,94405.8,mixed,180,27,High,31.4,100.0,0,438.78
Toyota,2011,gas,13,232184.7,mixed,365,329,Low,30.6,100.0,1,755.52
Honda,2014,gas,10,94003.4,mixed,180,80,High,33.3,100.0,0,395.46
Honda,2012,diesel,12,358443.4,highway,90,21,High,30.9,100.0,0,354.36
Honda,2014,diesel,10,207361.6,mixed,180,170,Low,36.9,100.0,1,763.9
Tesla,2011,gas,13,280377.9,city,365,95,High,31.1,100.0,1,615.61
Honda,2020,diesel,4,36645.8,city,90,51,Medium,37.5,96.8,1,638.29
Tesla,2020,gas,4,141392.4,mixed,90,35,High,32.9,100.0,0,443.07
Tesla,2018,electric,6,209152.3,highway,180,155,N/A,31.0,100.0,1,376.58
Tesla,2020,gas,4,140568.4,mixed,90,77,Low,30.8,100.0,0,551.15
Honda,2022,diesel,2,69554.3,mixed,365,325,Low,37.5,100.0,0,585.75
Honda,2015,gas,9,292350.7,mixed,90,8,High,35.1,100.0,1,590.15
Tesla,2015,gas,9,85195.6,mixed,180,20,High,30.7,100.0,1,616.06
Ford,2021,diesel,3,58065.9,highway,180,63,High,33.4,83.4,2,895.55
Ford,2012,electric,12,329221.7,mixed,180,75,N/A,25.9,100.0,0,233.18
Honda,2014,gas,10,119547.4,mixed,365,60,High,29.0,100.0,1,596.19
Ford,2016,diesel,8,136505.3,highway,180,94,Medium,30.7,100.0,0,736.11
Toyota,2010,diesel,14,138254.5,highway,180,39,High,30.7,100.0,1,662.31
Honda,2013,gas,11,361670.4,city,90,55,Medium,36.6,100.0,1,653.37
Honda,2021,diesel,3,89178.3,highway,90,3,High,27.3,100.0,1,585.59
Ford,2014,gas,10,274463.8,mixed,365,286,Low,28.7,100.0,1,735.01
